id,description,title,price,nominal,img,gender,category
21WWEWAU2000,Abrigo patch denim,Newcollection,249.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw9836597c/images/B2C/21WWEWAU_2000_T.jpg?sfrm=jpg&sw=834&q=90,Mujer,Novedades
21WWPW215057,Pantalón slim denim & patch,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwa7152c69/images/B2C/21WWPW21_5057_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWBW402024,Blusa denim & patch digital,Newcollection,49.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwb6da602a/images/B2C/21WWBW40_2024_6.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWFD085053,Minifalda vaquera bimateria,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwe16a1f36/images/B2C/21WWFD08_5053_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWEWB92000,Abrigo padded cinturón,Newcollection,199.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw149bcb9a/images/B2C/21WWEWB9_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWEWAS2053,Blazer patch denim,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw8f37d63c/images/B2C/21WWEWAS_2053_T.jpg?sfrm=jpg&sw=834&q=90,Mujer,Novedades
21WWVK722000,Vestido slim corto rombos,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwb05a1c0b/images/B2C/21WWVK72_2000_5.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWTKBC2000,Camiseta rombos 100% algodón,Newcollection,39.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw91ee63c8/images/B2C/21WWTKBC_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWJFAI2000,Jersey punto floral rombos,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwee942dc3/images/B2C/21WWJFAI_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWVW652000,Vestido slim patchwork,Newcollection,119.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwebeca655/images/B2C/21WWVW65_2000_T.jpg?sfrm=jpg&sw=834&q=90,Mujer,Novedades
21WWDD255053,Pantalón vaquero skinny tobillero,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwc6cc6e39/images/B2C/21WWDD25_5053_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WAKD045008U,Mochila cuadrada vaquera,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw38c50907/images/B2C/21WAKD04_5008_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WAXA255000U,Bolso shopping bag patch,Newcollection,119.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw2f5344fe/images/B2C/21WAXA25_5000_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WAXD205008U,Bolso shopping bag vaquero,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw7b155ca9/images/B2C/21WAXD20_5008_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WSKA029019,Zapatillas suela gruesa denim patch,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwaf948648/images/B2C/21WSKA02_9019.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWBW322000,Blusa slim drapeada,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwfbac055b/images/B2C/21WWBW32_2000_5.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWTK382000,Camiseta slim cuentas estrás,Newcollection,39.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw3b7d0df4/images/B2C/21WWTK38_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWPW232000,Pantalón negro pinzas,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwdadfcedb/images/B2C/21WWPW23_2000.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWTKX78011,Camiseta manga corta animal print,Newcollection,39.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw3b34e144/images/B2C/21WWTKX7_8011_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWEWAF2000,Chaqueta corta peluche animal print,Newcollection,199.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwf4bb25a9/images/B2C/21WWEWAF_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Novedades
21WWVW492000,Vestido corto viscosa boho,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwd61792f7/images/B2C/21WWVW49_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVK657003,Vestido corto volantes,DESIGNEDBYM.CHRISTIANLACROIX,99.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw4284cab6/images/B2C/21WWVK65_7003_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWEW282000,Chaqueta slim cuello alto,Newcollection,99.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw8bc50f8d/images/B2C/21WWEW28_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWEW283007,Chaqueta slim cuello alto,Newcollection,99.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw02d8a7c7/images/B2C/21WWEW28_3007_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWJF292000,Chaqueta punto flores,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw7e614f0c/images/B2C/21WWJF29_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVW743007,Vestido camisero corto,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwf0bc87f5/images/B2C/21WWVW74_3007_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVW646009,Vestido largo boho,DESIGNEDBYM.CHRISTIANLACROIX,119.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwa77972ed/images/B2C/21WWVW64_6009_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVK214055,Vestido corto plisado arty,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwedb98440/images/B2C/21WWVK21_4055_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVKX13000,Vestido corto slim leopardo,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw17abdb4d/images/B2C/21WWVKX1_3000_4.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVK512000,Vestido slim midi,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwf5d2a9c6/images/B2C/21WWVK51_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWEWX43000,Americana animal print,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw36bdb567/images/B2C/21WWEWX4_3000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVK722000,Vestido slim corto rombos,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwb05a1c0b/images/B2C/21WWVK72_2000_5.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVK742093,Vestido corto loose,Newcollection,69.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw3e51e8e9/images/B2C/21WWVK74_2093_4.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WSKA132000,Sneakers caña alta bordado,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw0551aa63/images/B2C/21WSKA13_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWJFBO2000,Jersey mangas animal print,Newcollection,69.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw34d6b4e1/images/B2C/21WWJFBO_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVK702000,Vestido slim midi,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwb58ab76c/images/B2C/21WWVK70_2000_5.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WSKP151000,Sneakers suela gruesa étnicas,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw188af20a/images/B2C/21WSKP15_1000.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVW922000,Vestido liso texturizado midi,Newcollection,99.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw8afd8731/images/B2C/21WWVW92_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWVKA72000,Vestido evasé corto,MICKEYMOUSE,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwb50836b4/images/B2C/21WWVKA7_2000_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WWEWAS2053,Blazer patch denim,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw1b839900/images/B2C/21WWEWAS_2053_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Ropa
21WAXAA26003,Bolso de mano pelo animal print,Newcollection,69.0,€,"",Mujer,Bolsos
21WAXA162000,Bolso bandolera acolchado,Newcollection,59.0,€,"",Mujer,Bolsos
21WAXPAN4002,Bolso bandolera solapa cierre exterior,Newcollection,69.0,€,"",Mujer,Bolsos
21WAXPAT4002,Bolso shopping bag fuelle lateral,Newcollection,79.0,€,"",Mujer,Bolsos
21WAXD205008,Bolso shopping bag vaquero,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw7b155ca9/images/B2C/21WAXD20_5008_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKD045008,Mochila cuadrada vaquera,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw38c50907/images/B2C/21WAKD04_5008_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAXA752000,Bolso shopping bag paisley,DESIGNEDBYM.CHRISTIANLACROIX,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw188ede06/images/B2C/21WAXA75_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKP412000,Mochila efecto piel ilustración,MICKEYMOUSE,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw46384a0c/images/B2C/21WAKP41_2000_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAXP756000,Shopping bag patch texturas,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwff829d2b/images/B2C/21WAXP75_6000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKP092000,Mochila pequeña efecto piel,Newcollection,59.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw01a68c9a/images/B2C/21WAKP09_2000.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAXP932000,Bolso shopping bag 2 en 1 reversible,Newcollection,59.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwc922b796/images/B2C/21WAXP93_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAXPAT4002,Bolso shopping bag fuelle lateral,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw61bc5e19/images/B2C/21WAXPAT_4002.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKD055000,Mochila vaquera parches,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw0ff01b68/images/B2C/21WAKD05_5000.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAXPA02000,Bolso bandolera efecto piel llaveros,MICKEYMOUSE,59.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwa4d1dbed/images/B2C/21WAXPA0_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKP096011,Mochila pequeña efecto piel,Newcollection,59.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwffc630a4/images/B2C/21WAKP09_6011.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKP441008,Mochila efecto piel Mickey Mouse,MICKEYMOUSE,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw82b71a58/images/B2C/21WAKP44_1008_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAXPA82000,Shoulder bag fuelle lateral,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw7d65eebf/images/B2C/21WAXPA8_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKP252000,Mochila tres asas silueta saco,Newcollection,59.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw09016851/images/B2C/21WAKP25_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKP272000,Mochila cuadrada efecto piel,Newcollection,69.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw9d01ee63/images/B2C/21WAKP27_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAXPAV6015,Bolso mano grande color plano,Newcollection,69.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw09f766a0/images/B2C/21WAXPAV_6015.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKA098018,Mochila pequeña animal print,Newcollection,59.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw989fe59a/images/B2C/21WAKA09_8018_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAXA929021,Bolso bandolera tela boho,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw58256a4c/images/B2C/21WAXA92_9021.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAKA232000,Mochila estampada multiposición,Newcollection,59.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw6187dc4e/images/B2C/21WAKA23_2000_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WAXA342000,Bolso mano mandalas,Newcollection,59.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw9191c6c8/images/B2C/21WAXA34_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Bolsos
21WSKA132000,Sneakers caña alta bordado,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw0551aa63/images/B2C/21WSKA13_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKL036007,Sneakers caña alta patch piel,Newcollection,99.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwb4c47951/images/B2C/21WSKL03_6007.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKD045006,Sneakers runner denim patch,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw9bfe114d/images/B2C/21WSKD04_5006.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKD025006,Sneakers caña alta denim patch,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw61b89fe3/images/B2C/21WSKD02_5006.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKP242000,Sneakers runner piel sintética grabada,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwc31dcee7/images/B2C/21WSKP24_2000.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKA102000,Sneaker retro runner print,DESIGNEDBYM.CHRISTIANLACROIX,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw08b2ada7/images/B2C/21WSKA10_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKP271000,Zapatillas ilustración Mickey Mouse,MICKEYMOUSE,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw3e7afbf1/images/B2C/21WSKP27_1000.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKA045006,Sneakers caña alta leopardo,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwc8b5154c/images/B2C/21WSKA04_5006.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKAX15000,Zapatilla running arty,Newcollection,69.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwc482ca15/images/B2C/21WSKAX1_5000_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKP291000,Sneakers piel sintética detalles de glitter,MICKEYMOUSE,69.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwe37129d2/images/B2C/21WSKP29_1000_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21SSKA149019,Zapatillas bota Mickey Mouse,MICKEYMOUSE,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwdeef388a/images/B2C/21SSKA14_9019.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKP151000,Sneakers suela gruesa étnicas,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw188af20a/images/B2C/21WSKP15_1000.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKP072000,Sneakers clásicas bordadas,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw6650d49e/images/B2C/21WSKP07_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKA134086,Sneakers caña alta camuflaje,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwcf87506f/images/B2C/21WSKA13_4086_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKD015006,Sneakers calle leopardo y glitter,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw059ac2e4/images/B2C/21WSKD01_5006_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKA029019,Zapatillas suela gruesa denim patch,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwaf948648/images/B2C/21WSKA02_9019.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSAP032000,Botines patch denim,Newcollection,99.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw6cae2391/images/B2C/21WSAP03_2000.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKP071000,Sneakers clásicas bordadas,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwe58bd4be/images/B2C/21WSKP07_1000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKP091000,Sneakers lettering bolimanía - Unisex,Newcollection,69.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw7ca4c1d1/images/B2C/21WSKP09_1000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WSKP259019,Sneakers caña alta efecto escamas,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw9c1ab6a8/images/B2C/21WSKP25_9019_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Zapatos
21WAIA333000,Poncho cremallera bordados,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw87390b77/images/B2C/21WAIA33_3000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WAXD205008,Bolso shopping bag vaquero,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw7b155ca9/images/B2C/21WAXD20_5008_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WAIA506016,Poncho capucha tartán,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw536744d4/images/B2C/21WAIA50_6016_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WSKL036007,Sneakers caña alta patch piel,Newcollection,99.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwb4c47951/images/B2C/21WSKL03_6007.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WAIA142000,Poncho capucha bordado,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw0c289bec/images/B2C/21WAIA14_2000_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WAKD045008,Mochila cuadrada vaquera,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw38c50907/images/B2C/21WAKD04_5008_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WAXA752000,Bolso shopping bag paisley,DESIGNEDBYM.CHRISTIANLACROIX,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw188ede06/images/B2C/21WAXA75_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WAKP412000,Mochila efecto piel ilustración,MICKEYMOUSE,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw46384a0c/images/B2C/21WAKP41_2000_2.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WAXP932000,Bolso shopping bag 2 en 1 reversible,Newcollection,59.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwc922b796/images/B2C/21WAXP93_2000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WSKD045006,Sneakers runner denim patch,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw9bfe114d/images/B2C/21WSKD04_5006.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WSKP242000,Sneakers runner piel sintética grabada,Newcollection,89.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwc31dcee7/images/B2C/21WSKP24_2000.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WAXP756000,Shopping bag patch texturas,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dwff829d2b/images/B2C/21WAXP75_6000_1.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
21WSKD025006,Sneakers caña alta denim patch,Newcollection,79.0,€,https://www.desigual.com/dw/image/v2/BCVV_PRD/on/demandware.static/-/Sites-desigual-m-catalog/default/dw61b89fe3/images/B2C/21WSKD02_5006.jpg?sfrm=jpg&sw=420&q=90,Mujer,Accesorios
